User[[password, username, email, name]]-[[]]	User[[password, username, email, name]]-[[]]	Class3[[]]-[[User]]	Chief[[]]-[[User]]	Chief[[]]-[[User]]	Class3[[]]-[[User]]	Director[[]]-[[User]]	Director[[firstName]]-[[User]]	Director[[firstName, lastName]]-[[User]]	User[[password, username, email, name]]-[[Director]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, name]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, name]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, userId]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, lastname]]-[[]]	User[[password, username, email, lastname, name]]-[[]]	User[[password, username, email, lastname, name, id]]-[[]]	User[[password, username, email, lastname, name, id, firstName]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, userType]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, address]]-[[]]	User[[password, username, email, id, address]]-[[]]	User[[password, username, email, address]]-[[]]	User[[password, username, email, address, emailId]]-[[]]	Dog[[]]-[[User]]	Dog[[]]-[[User]]	Dog[[breed]]-[[User]]	Dog[[breed, gender]]-[[User]]	Dog[[breed, gender, teethCondition]]-[[User]]	Dog[[breed, gender, teethCondition]]-[[User]]	Dog[[breed, gender, teethCondition, kidFriendly]]-[[User]]	User[[password, username, email, address, emailId]]-[[Dog]]	Class2[[]]-[[]]	Room[[]]-[[]]	Room[[roomno]]-[[]]	Room[[]]-[[]]	Room[[roomNo]]-[[]]	Class3[[]]-[[Room]]	Sensor[[]]-[[Room]]	AlarmCenter[[]]-[[Room, Sensor]]	Alarm[[]]-[[Room, Sensor]]	Alarm[[]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm, checkSmoke]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]
details	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0828413858964285	0,0828413858964285	0,0	0,0	0,0	0,0	0,0	0,0	0,0
test	0,0	0,0	0,18510002587341934	0,0	0,0	0,18510002587341934	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,07913369759254177	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
directorId	0,0	0,0	0,0	0,0	0,0	0,0	0,21111111111111114	0,6111111111111112	0,6111111111111112	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
weight	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2767749898721416	0,2767749898721416	0,6407749898721415	0,6407749898721415	0,6407749898721415	0,6407749898721415	0,6407749898721415	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
teethCondition	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,264	0,264	0,628	0,628	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
firstName	0,48887988501139645	0,48887988501139645	0,0	0,0	0,0	0,0	0,30290208169925165	0,0	0,0	0,6561109249424507	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,48887988501139645	0,4785486107603395	0,4785486107603395	0,48887988501139645	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,48887988501139645	0,549935818020964	0,0	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,4785486107603395	0,0	0,0	0,1383597557364718	0,14311094100245325	0,19040968408839498	0,19040968408839498	0,24042825636671683	0,6302827393148084	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
phoneNumber	0,42694762406564934	0,42694762406564934	0,0	0,0	0,0	0,0	0,0	0,11357238877848617	0,1376543852179438	0,42694762406564934	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42694762406564934	0,42394808430297504	0,42394808430297504	0,42694762406564934	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42694762406564934	0,451583073508421	0,451583073508421	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,42394808430297504	0,0	0,0	0,0	0,0	0,1418937897631596	0,1418937897631596	0,14594006739033888	0,5271114148098761	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
idr	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,19539416385603736	0,5188316638560374	0,19539416385603736	0,5188316638560374	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
roomdata	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23571582239662123	0,5676533223966211	0,23571582239662123	0,5676533223966211	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
name	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,30000000000000004	0,399999989086221	0,0	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,0	0,5552990208319308	0,5552990208319308	0,0	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,0	0,0	0,0	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,5552990208319308	0,4010255277905421	0,4010255277905421	0,6695500502834687	0,8010255277905421	0,7010255277905422	0,7010255277905422	0,40012513415301987	0,8552990208319309	0,030807519187093065	0,060581971339187024	0,41833197133918704	0,060581971339187024	0,41833197133918704	0,0	0,11694787888978754	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
alarmDetails	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,275	0,275	0,0	0,0	0,0	0,0	0,0	0,0	0,0
likesBones	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,264	0,264	0,628	0,628	0,628	0,628	0,628	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
firstname	0,43193557511640834	0,43193557511640834	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,43193557511640834	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,43193557511640834	0,42921350017175397	0,42921350017175397	0,43193557511640834	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,43193557511640834	0,44762270072350685	0,44762270072350685	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,42921350017175397	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,42921350017175397	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
methodBody	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23060114068712007	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
roomNumber	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,20143336776859505	0,562370867768595	0,20143336776859505	0,562370867768595	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
booked	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1838313572685576	0,5028313572685577	0,1838313572685576	0,5028313572685577	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
color	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,34592936734503915	0,34592936734503915	0,7299293673450391	0,7299293673450391	0,7299293673450391	0,7299293673450391	0,7299293673450391	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
roles	0,4999902122524059	0,4999902122524059	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4999902122524059	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4999902122524059	0,4975195123539089	0,4975195123539089	0,4999902122524059	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4999902122524059	0,5139245339412545	0,5139245339412545	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,4975195123539089	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4975195123539089	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
description	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,06226940929068299	0,41326940929068295	0,06226940929068299	0,41326940929068295	0,0	0,06319902768399807	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
sCritHigh	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,21554470697537648	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
originator	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,22500000000000003	0,22500000000000003	0,0	0,0	0,0	0,0	0,0	0,0	0,0
resolutionTitle	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,40625	0,40625	0,0	0,0	0,0	0,0	0,0	0,0	0,0
sScaling	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,21554470697537648	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
roomDescription	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,22583135726855758	0,5448313572685577	0,22583135726855758	0,5448313572685577	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
